timestamp,price
2026-09-22T23:50:08+00:00,1.09635581
2026-09-22T23:51:08+00:00,1.09569800
2026-09-22T23:52:08+00:00,1.09504058
2026-09-22T23:53:08+00:00,1.09569760
2026-09-22T23:54:08+00:00,1.09635502
2026-09-22T23:55:08+00:00,1.09668393
2026-09-22T23:56:08+00:00,1.09701294
2026-09-22T23:57:08+00:00,1.09767115
2026-09-22T23:58:08+00:00,1.09701255
2026-09-22T23:59:08+00:00,1.09734165
2026-09-23T00:00:08+00:00,1.09800005
2026-09-23T00:01:08+00:00,1.09832945
2026-09-23T00:02:08+00:00,1.09865895
2026-09-23T00:03:08+00:00,1.09832935
2026-09-23T00:04:08+00:00,1.09799985
2026-09-23T00:05:08+00:00,1.09865865
2026-09-23T00:06:08+00:00,1.09931785
2026-09-23T00:07:08+00:00,1.09964765
2026-09-23T00:08:08+00:00,1.09931776
2026-09-23T00:09:08+00:00,1.09898796
2026-09-23T00:10:08+00:00,1.09865826
2026-09-23T00:11:08+00:00,1.09931745
2026-09-23T00:12:08+00:00,1.09997704
2026-09-23T00:13:08+00:00,1.09931705
2026-09-23T00:14:08+00:00,1.09997664
2026-09-23T00:15:08+00:00,1.09964665
2026-09-23T00:16:08+00:00,1.10030644
2026-09-23T00:17:08+00:00,1.09964626
2026-09-23T00:18:08+00:00,1.09931637
2026-09-23T00:19:08+00:00,1.09898658
2026-09-23T00:20:08+00:00,1.09964597
2026-09-23T00:21:08+00:00,1.09931608
2026-09-23T00:22:08+00:00,1.09964587
2026-09-23T00:23:08+00:00,1.09898608
2026-09-23T00:24:08+00:00,1.09832669
2026-09-23T00:25:08+00:00,1.09898569
2026-09-23T00:26:08+00:00,1.09832630
2026-09-23T00:27:08+00:00,1.09799680
2026-09-23T00:28:08+00:00,1.09766740
2026-09-23T00:29:08+00:00,1.09733810
2026-09-23T00:30:08+00:00,1.09700890
2026-09-23T00:31:08+00:00,1.09733800
2026-09-23T00:32:08+00:00,1.09766720
2026-09-23T00:33:08+00:00,1.09700860
2026-09-23T00:34:08+00:00,1.09667950
2026-09-23T00:35:08+00:00,1.09700850
2026-09-23T00:36:08+00:00,1.09635029
2026-09-23T00:37:08+00:00,1.09667920
2026-09-23T00:38:08+00:00,1.09635020
2026-09-23T00:39:08+00:00,1.09667911
2026-09-23T00:40:08+00:00,1.09700811
2026-09-23T00:41:08+00:00,1.09634991
2026-09-23T00:42:08+00:00,1.09569210
2026-09-23T00:43:08+00:00,1.09634952
2026-09-23T00:44:08+00:00,1.09700733
2026-09-23T00:45:08+00:00,1.09667823
2026-09-23T00:46:08+00:00,1.09602022
2026-09-23T00:47:08+00:00,1.09634903
2026-09-23T00:48:08+00:00,1.09602013
2026-09-23T00:49:08+00:00,1.09634894
2026-09-23T00:50:08+00:00,1.09569113
2026-09-23T00:51:08+00:00,1.09634854
2026-09-23T00:52:08+00:00,1.09601964
2026-09-23T00:53:08+00:00,1.09667725
2026-09-23T00:54:08+00:00,1.09601924
2026-09-23T00:55:08+00:00,1.09536163
2026-09-23T00:56:08+00:00,1.09601885
2026-09-23T00:57:08+00:00,1.09536124
2026-09-23T00:58:08+00:00,1.09503263
2026-09-23T00:59:08+00:00,1.09470412
2026-09-23T01:00:08+00:00,1.09437571
2026-09-23T01:01:08+00:00,1.09470402
2026-09-23T01:02:08+00:00,1.09503243
2026-09-23T01:03:08+00:00,1.09470392
2026-09-23T01:04:08+00:00,1.09404710
2026-09-23T01:05:08+00:00,1.09371889
2026-09-23T01:06:08+00:00,1.09437512
2026-09-23T01:07:08+00:00,1.09470343
2026-09-23T01:08:08+00:00,1.09437502
2026-09-23T01:09:08+00:00,1.09470333
2026-09-23T01:10:08+00:00,1.09404651
2026-09-23T01:11:08+00:00,1.09437472
2026-09-23T01:12:08+00:00,1.09371810
2026-09-23T01:13:08+00:00,1.09404622
2026-09-23T01:14:08+00:00,1.09371801
2026-09-23T01:15:08+00:00,1.09437424
2026-09-23T01:16:08+00:00,1.09371762
2026-09-23T01:17:08+00:00,1.09437385
2026-09-23T01:18:08+00:00,1.09404554
2026-09-23T01:19:08+00:00,1.09470197
2026-09-23T01:20:08+00:00,1.09437356
2026-09-23T01:21:08+00:00,1.09470187
2026-09-23T01:22:08+00:00,1.09404505
2026-09-23T01:23:08+00:00,1.09437326
2026-09-23T01:24:08+00:00,1.09404495
2026-09-23T01:25:08+00:00,1.09437316
2026-09-23T01:26:08+00:00,1.09404485
2026-09-23T01:27:08+00:00,1.09371664
2026-09-23T01:28:08+00:00,1.09306041
2026-09-23T01:29:08+00:00,1.09273249
2026-09-23T01:30:08+00:00,1.09338813
2026-09-23T01:31:08+00:00,1.09273210
2026-09-23T01:32:08+00:00,1.09207646
2026-09-23T01:33:08+00:00,1.09273171
2026-09-23T01:34:08+00:00,1.09207607
2026-09-23T01:35:08+00:00,1.09142082
2026-09-23T01:36:08+00:00,1.09207567
2026-09-23T01:37:08+00:00,1.09240329
2026-09-23T01:38:08+00:00,1.09305873
2026-09-23T01:39:08+00:00,1.09371457
2026-09-23T01:40:08+00:00,1.09404268
2026-09-23T01:41:08+00:00,1.09371447
2026-09-23T01:42:08+00:00,1.09338636
2026-09-23T01:43:08+00:00,1.09273033
2026-09-23T01:44:08+00:00,1.09338597
2026-09-23T01:45:08+00:00,1.09404200
2026-09-23T01:46:08+00:00,1.09338557
2026-09-23T01:47:08+00:00,1.09272954
2026-09-23T01:48:08+00:00,1.09207390
2026-09-23T01:49:08+00:00,1.09240152
2026-09-23T01:50:08+00:00,1.09305696
2026-09-23T01:51:08+00:00,1.09272904
2026-09-23T01:52:08+00:00,1.09338468
2026-09-23T01:53:08+00:00,1.09371270
2026-09-23T01:54:08+00:00,1.09338459
2026-09-23T01:55:08+00:00,1.09404062
2026-09-23T01:56:08+00:00,1.09469704
2026-09-23T01:57:08+00:00,1.09502545
2026-09-23T01:58:08+00:00,1.09535396
2026-09-23T01:59:08+00:00,1.09502535
2026-09-23T02:00:08+00:00,1.09568237
2026-09-23T02:01:08+00:00,1.09502496
2026-09-23T02:02:08+00:00,1.09568197
2026-09-23T02:03:08+00:00,1.09633938
2026-09-23T02:04:08+00:00,1.09568158
2026-09-23T02:05:08+00:00,1.09502417
2026-09-23T02:06:08+00:00,1.09535268
2026-09-23T02:07:08+00:00,1.09568129
2026-09-23T02:08:08+00:00,1.09633870
2026-09-23T02:09:08+00:00,1.09666760
2026-09-23T02:10:08+00:00,1.09699660
2026-09-23T02:11:08+00:00,1.09633840
2026-09-23T02:12:08+00:00,1.09600950
2026-09-23T02:13:08+00:00,1.09568070
2026-09-23T02:14:08+00:00,1.09633811
2026-09-23T02:15:08+00:00,1.09568031
2026-09-23T02:16:08+00:00,1.09633772
2026-09-23T02:17:08+00:00,1.09699552
2026-09-23T02:18:08+00:00,1.09765372
2026-09-23T02:19:08+00:00,1.09831231
2026-09-23T02:20:08+00:00,1.09765332
2026-09-23T02:21:08+00:00,1.09798262
2026-09-23T02:22:08+00:00,1.09765323
2026-09-23T02:23:08+00:00,1.09831182
2026-09-23T02:24:08+00:00,1.09765283
2026-09-23T02:25:08+00:00,1.09732353
2026-09-23T02:26:08+00:00,1.09798192
2026-09-23T02:27:08+00:00,1.09765253
2026-09-23T02:28:08+00:00,1.09732323
2026-09-23T02:29:08+00:00,1.09666484
2026-09-23T02:30:08+00:00,1.09732284
2026-09-23T02:31:08+00:00,1.09666445
2026-09-23T02:32:08+00:00,1.09600645
2026-09-23T02:33:08+00:00,1.09633525
2026-09-23T02:34:08+00:00,1.09600635
2026-09-23T02:35:08+00:00,1.09633515
2026-09-23T02:36:08+00:00,1.09567735
2026-09-23T02:37:08+00:00,1.09633476
2026-09-23T02:38:08+00:00,1.09567696
2026-09-23T02:39:08+00:00,1.09534826
2026-09-23T02:40:08+00:00,1.09567686
2026-09-23T02:41:08+00:00,1.09600556
2026-09-23T02:42:08+00:00,1.09633436
2026-09-23T02:43:08+00:00,1.09567656
2026-09-23T02:44:08+00:00,1.09534786
2026-09-23T02:45:08+00:00,1.09501926
2026-09-23T02:46:08+00:00,1.09469075
2026-09-23T02:47:08+00:00,1.09501916
2026-09-23T02:48:08+00:00,1.09469065
2026-09-23T02:49:08+00:00,1.09436224
2026-09-23T02:50:08+00:00,1.09403393
2026-09-23T02:51:08+00:00,1.09469035
2026-09-23T02:52:08+00:00,1.09501876
2026-09-23T02:53:08+00:00,1.09436175
2026-09-23T02:54:08+00:00,1.09370513
2026-09-23T02:55:08+00:00,1.09304891
2026-09-23T02:56:08+00:00,1.09370474
2026-09-23T02:57:08+00:00,1.09436096
2026-09-23T02:58:08+00:00,1.09370434
2026-09-23T02:59:08+00:00,1.09337623
2026-09-23T03:00:08+00:00,1.09304822
2026-09-23T03:01:08+00:00,1.09337613
2026-09-23T03:02:08+00:00,1.09403216
2026-09-23T03:03:08+00:00,1.09468858
2026-09-23T03:04:08+00:00,1.09534539
2026-09-23T03:05:08+00:00,1.09501679
2026-09-23T03:06:08+00:00,1.09534530
2026-09-23T03:07:08+00:00,1.09567390
2026-09-23T03:08:08+00:00,1.09534520
2026-09-23T03:09:08+00:00,1.09501660
2026-09-23T03:10:08+00:00,1.09468810
2026-09-23T03:11:08+00:00,1.09534491
2026-09-23T03:12:08+00:00,1.09600212
2026-09-23T03:13:08+00:00,1.09665972
2026-09-23T03:14:08+00:00,1.09600172
2026-09-23T03:15:08+00:00,1.09534412
2026-09-23T03:16:08+00:00,1.09468691
2026-09-23T03:17:08+00:00,1.09403010
2026-09-23T03:18:08+00:00,1.09468652
2026-09-23T03:19:08+00:00,1.09435811
2026-09-23T03:20:08+00:00,1.09370150
2026-09-23T03:21:08+00:00,1.09435772
2026-09-23T03:22:08+00:00,1.09468603
2026-09-23T03:23:08+00:00,1.09534284
2026-09-23T03:24:08+00:00,1.09567144
2026-09-23T03:25:08+00:00,1.09534274
2026-09-23T03:26:08+00:00,1.09567134
2026-09-23T03:27:08+00:00,1.09501394
2026-09-23T03:28:08+00:00,1.09435693
2026-09-23T03:29:08+00:00,1.09468524
2026-09-23T03:30:08+00:00,1.09534205
2026-09-23T03:31:08+00:00,1.09599926
2026-09-23T03:32:08+00:00,1.09567046
2026-09-23T03:33:08+00:00,1.09599916
2026-09-23T03:34:08+00:00,1.09665676
2026-09-23T03:35:08+00:00,1.09632776
2026-09-23T03:36:08+00:00,1.09698556
2026-09-23T03:37:08+00:00,1.09665646
2026-09-23T03:38:08+00:00,1.09731445
2026-09-23T03:39:08+00:00,1.09665606
2026-09-23T03:40:08+00:00,1.09698506
2026-09-23T03:41:08+00:00,1.09731416
2026-09-23T03:42:08+00:00,1.09764335
2026-09-23T03:43:08+00:00,1.09797264
2026-09-23T03:44:08+00:00,1.09863142
2026-09-23T03:45:08+00:00,1.09830183
2026-09-23T03:46:08+00:00,1.09896081
2026-09-23T03:47:08+00:00,1.09863112
2026-09-23T03:48:08+00:00,1.09797194
2026-09-23T03:49:08+00:00,1.09764255
2026-09-23T03:50:08+00:00,1.09731326
2026-09-23T03:51:08+00:00,1.09764245
2026-09-23T03:52:08+00:00,1.09698386
2026-09-23T03:53:08+00:00,1.09632567
2026-09-23T03:54:08+00:00,1.09698347
2026-09-23T03:55:08+00:00,1.09665437
2026-09-23T03:56:08+00:00,1.09731236
2026-09-23T03:57:08+00:00,1.09665397
2026-09-23T03:58:08+00:00,1.09599598
2026-09-23T03:59:08+00:00,1.09665358
2026-09-23T04:00:08+00:00,1.09632458
2026-09-23T04:01:08+00:00,1.09599568
2026-09-23T04:02:08+00:00,1.09533808
2026-09-23T04:03:08+00:00,1.09566668
2026-09-23T04:04:08+00:00,1.09533798
2026-09-23T04:05:08+00:00,1.09500938
2026-09-23T04:06:08+00:00,1.09435237
2026-09-23T04:07:08+00:00,1.09468068
2026-09-23T04:08:08+00:00,1.09402387
2026-09-23T04:09:08+00:00,1.09468028
2026-09-23T04:10:08+00:00,1.09435188
2026-09-23T04:11:08+00:00,1.09402357
2026-09-23T04:12:08+00:00,1.09336716
2026-09-23T04:13:08+00:00,1.09369517
2026-09-23T04:14:08+00:00,1.09435139
2026-09-23T04:15:08+00:00,1.09402308
2026-09-23T04:16:08+00:00,1.09467949
2026-09-23T04:17:08+00:00,1.09500789
2026-09-23T04:18:08+00:00,1.09566489
2026-09-23T04:19:08+00:00,1.09599359
2026-09-23T04:20:08+00:00,1.09632239
2026-09-23T04:21:08+00:00,1.09566460
2026-09-23T04:22:08+00:00,1.09632200
2026-09-23T04:23:08+00:00,1.09599310
2026-09-23T04:24:08+00:00,1.09665070
2026-09-23T04:25:08+00:00,1.09632170
2026-09-23T04:26:08+00:00,1.09599280
2026-09-23T04:27:08+00:00,1.09665040
2026-09-23T04:28:08+00:00,1.09632140
2026-09-23T04:29:08+00:00,1.09665030
2026-09-23T04:30:08+00:00,1.09632130
2026-09-23T04:31:08+00:00,1.09665020
2026-09-23T04:32:08+00:00,1.09599221
2026-09-23T04:33:08+00:00,1.09664981
2026-09-23T04:34:08+00:00,1.09632082
2026-09-23T04:35:08+00:00,1.09566303
2026-09-23T04:36:08+00:00,1.09533433
2026-09-23T04:37:08+00:00,1.09500573
2026-09-23T04:38:08+00:00,1.09467723
2026-09-23T04:39:08+00:00,1.09533404
2026-09-23T04:40:08+00:00,1.09566264
2026-09-23T04:41:08+00:00,1.09500524
2026-09-23T04:42:08+00:00,1.09434824
2026-09-23T04:43:08+00:00,1.09369163
2026-09-23T04:44:08+00:00,1.09401974
2026-09-23T04:45:08+00:00,1.09467615
2026-09-23T04:46:08+00:00,1.09500455
2026-09-23T04:47:08+00:00,1.09467605
2026-09-23T04:48:08+00:00,1.09401924
2026-09-23T04:49:08+00:00,1.09434745
2026-09-23T04:50:08+00:00,1.09467575
2026-09-23T04:51:08+00:00,1.09533256
2026-09-23T04:52:08+00:00,1.09500396
2026-09-23T04:53:08+00:00,1.09467546
2026-09-23T04:54:08+00:00,1.09401865
2026-09-23T04:55:08+00:00,1.09434686
2026-09-23T04:56:08+00:00,1.09467516
2026-09-23T04:57:08+00:00,1.09434676
2026-09-23T04:58:08+00:00,1.09401846
2026-09-23T04:59:08+00:00,1.09336205
2026-09-23T05:00:08+00:00,1.09401807
2026-09-23T05:01:08+00:00,1.09336166
2026-09-23T05:02:08+00:00,1.09368967
2026-09-23T05:03:08+00:00,1.09303346
2026-09-23T05:04:08+00:00,1.09237764
2026-09-23T05:05:08+00:00,1.09270535
2026-09-23T05:06:08+00:00,1.09204973
2026-09-23T05:07:08+00:00,1.09270496
2026-09-23T05:08:08+00:00,1.09303277
2026-09-23T05:09:08+00:00,1.09237695
2026-09-23T05:10:08+00:00,1.09172152
2026-09-23T05:11:08+00:00,1.09237655
2026-09-23T05:12:08+00:00,1.09303198
2026-09-23T05:13:08+00:00,1.09237616
2026-09-23T05:14:08+00:00,1.09172073
2026-09-23T05:15:08+00:00,1.09106570
2026-09-23T05:16:08+00:00,1.09139302
2026-09-23T05:17:08+00:00,1.09204786
2026-09-23T05:18:08+00:00,1.09172025
2026-09-23T05:19:08+00:00,1.09237528
2026-09-23T05:20:08+00:00,1.09171985
2026-09-23T05:21:08+00:00,1.09204737
2026-09-23T05:22:08+00:00,1.09237498
2026-09-23T05:23:08+00:00,1.09270269
2026-09-23T05:24:08+00:00,1.09303050
2026-09-23T05:25:08+00:00,1.09270259
2026-09-23T05:26:08+00:00,1.09204697
2026-09-23T05:27:08+00:00,1.09139174
2026-09-23T05:28:08+00:00,1.09204658
2026-09-23T05:29:08+00:00,1.09171897
2026-09-23T05:30:08+00:00,1.09237400
2026-09-23T05:31:08+00:00,1.09302942
2026-09-23T05:32:08+00:00,1.09335733
2026-09-23T05:33:08+00:00,1.09270132
2026-09-23T05:34:08+00:00,1.09302913
2026-09-23T05:35:08+00:00,1.09237331
2026-09-23T05:36:08+00:00,1.09171789
2026-09-23T05:37:08+00:00,1.09106286
2026-09-23T05:38:08+00:00,1.09139018
2026-09-23T05:39:08+00:00,1.09171760
2026-09-23T05:40:08+00:00,1.09237263
2026-09-23T05:41:08+00:00,1.09171721
2026-09-23T05:42:08+00:00,1.09237224
2026-09-23T05:43:08+00:00,1.09171682
2026-09-23T05:44:08+00:00,1.09106179
2026-09-23T05:45:08+00:00,1.09073447
2026-09-23T05:46:08+00:00,1.09106169
2026-09-23T05:47:08+00:00,1.09171633
2026-09-23T05:48:08+00:00,1.09106130
2026-09-23T05:49:08+00:00,1.09040666
2026-09-23T05:50:08+00:00,1.09007954
2026-09-23T05:51:08+00:00,1.08975252
2026-09-23T05:52:08+00:00,1.08909867
2026-09-23T05:53:08+00:00,1.08975213
2026-09-23T05:54:08+00:00,1.09040598
2026-09-23T05:55:08+00:00,1.09073310
2026-09-23T05:56:08+00:00,1.09106032
2026-09-23T05:57:08+00:00,1.09073300
2026-09-23T05:58:08+00:00,1.09007856
2026-09-23T05:59:08+00:00,1.09073261
2026-09-23T06:00:08+00:00,1.09138705
2026-09-23T06:01:08+00:00,1.09171447
2026-09-23T06:02:08+00:00,1.09138696
2026-09-23T06:03:08+00:00,1.09171438
2026-09-23T06:04:08+00:00,1.09236941
2026-09-23T06:05:08+00:00,1.09171399
2026-09-23T06:06:08+00:00,1.09236902
2026-09-23T06:07:08+00:00,1.09171360
2026-09-23T06:08:08+00:00,1.09138609
2026-09-23T06:09:08+00:00,1.09171351
2026-09-23T06:10:08+00:00,1.09236854
2026-09-23T06:11:08+00:00,1.09204083
2026-09-23T06:12:08+00:00,1.09236844
2026-09-23T06:13:08+00:00,1.09204073
2026-09-23T06:14:08+00:00,1.09236834
2026-09-23T06:15:08+00:00,1.09204063
2026-09-23T06:16:08+00:00,1.09171302
2026-09-23T06:17:08+00:00,1.09138551
2026-09-23T06:18:08+00:00,1.09105809
2026-09-23T06:19:08+00:00,1.09040346
2026-09-23T06:20:08+00:00,1.09073058
2026-09-23T06:21:08+00:00,1.09105780
2026-09-23T06:22:08+00:00,1.09138512
2026-09-23T06:23:08+00:00,1.09171254
2026-09-23T06:24:08+00:00,1.09138503
2026-09-23T06:25:08+00:00,1.09073020
2026-09-23T06:26:08+00:00,1.09040298
2026-09-23T06:27:08+00:00,1.09105722
2026-09-23T06:28:08+00:00,1.09040259
2026-09-23T06:29:08+00:00,1.09072971
2026-09-23T06:30:08+00:00,1.09040249
2026-09-23T06:31:08+00:00,1.08974825
2026-09-23T06:32:08+00:00,1.09040210
2026-09-23T06:33:08+00:00,1.09105634
2026-09-23T06:34:08+00:00,1.09171097
2026-09-23T06:35:08+00:00,1.09236600
2026-09-23T06:36:08+00:00,1.09302142
2026-09-23T06:37:08+00:00,1.09334933
2026-09-23T06:38:08+00:00,1.09269332
2026-09-23T06:39:08+00:00,1.09334894
2026-09-23T06:40:08+00:00,1.09400495
2026-09-23T06:41:08+00:00,1.09367675
2026-09-23T06:42:08+00:00,1.09334865
2026-09-23T06:43:08+00:00,1.09400466
2026-09-23T06:44:08+00:00,1.09433286
2026-09-23T06:45:08+00:00,1.09498946
2026-09-23T06:46:08+00:00,1.09564645
2026-09-23T06:47:08+00:00,1.09498906
2026-09-23T06:48:08+00:00,1.09564605
2026-09-23T06:49:08+00:00,1.09630344
2026-09-23T06:50:08+00:00,1.09597455
2026-09-23T06:51:08+00:00,1.09663213
2026-09-23T06:52:08+00:00,1.09630314
2026-09-23T06:53:08+00:00,1.09597425
2026-09-23T06:54:08+00:00,1.09531667
2026-09-23T06:55:08+00:00,1.09564527
2026-09-23T06:56:08+00:00,1.09531658
2026-09-23T06:57:08+00:00,1.09564517
2026-09-23T06:58:08+00:00,1.09630256
2026-09-23T06:59:08+00:00,1.09597367
2026-09-23T07:00:08+00:00,1.09564488
2026-09-23T07:01:08+00:00,1.09630227
2026-09-23T07:02:08+00:00,1.09663116
2026-09-23T07:03:08+00:00,1.09696015
2026-09-23T07:04:08+00:00,1.09761833
2026-09-23T07:05:08+00:00,1.09827690
2026-09-23T07:06:08+00:00,1.09893587
2026-09-23T07:07:08+00:00,1.09827651
2026-09-23T07:08:08+00:00,1.09860599
2026-09-23T07:09:08+00:00,1.09893557
2026-09-23T07:10:08+00:00,1.09860589
2026-09-23T07:11:08+00:00,1.09926505
2026-09-23T07:12:08+00:00,1.09893527
